1.0111010074615479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0399442911148071	0.0	0.0	0.0	0.0	0.0	0.0	1.1120620965957642	0.0	0.0	0.0	0.0	1.0950512886047363	0.0	0.0	0.0	1.492364764213562	0.0	0.0	1.5268727540969849	0.0	0.0	1.5556355714797974	0.0	1.3229973316192627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0199812650680542	0.0	0.0	0.0	0.0	0.0	0.0	1.0620008707046509	0.0	0.0	0.0	0.0	1.1850289106369019	0.0	0.0	0.0	1.6675081253051758	0.0	0.0	1.3974924087524414	0.0	0.0	2.266871690750122	0.0	2.2698519229888916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.000362753868103	0.0	0.0	0.0	0.0	0.0	0.0	1.093555212020874	0.0	0.0	0.0	0.0	1.0597797632217407	0.0	0.0	0.0	1.273199200630188	0.0	0.0	1.167481541633606	0.0	0.0	1.4414843320846558	0.0	1.9785348176956177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0407335758209229	0.0	0.0	0.0	0.0	0.0	0.0	1.212202787399292	0.0	0.0	0.0	0.0	1.1041417121887207	0.0	0.0	0.0	2.330073118209839	0.0	0.0	1.7319473028182983	0.0	0.0	2.3570778369903564	0.0	1.7995179891586304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.064372181892395	0.0	0.0	0.0	0.0	0.0	0.0	1.2012666463851929	0.0	0.0	0.0	0.0	1.3989802598953247	0.0	0.0	0.0	1.419233798980713	0.0	0.0	1.7224490642547607	0.0	0.0	2.0323877334594727	0.0	1.6604509353637695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0201003551483154	0.0	0.0	0.0	0.0	0.0	0.0	1.0837457180023193	0.0	0.0	0.0	0.0	1.1734625101089478	0.0	0.0	0.0	1.1869860887527466	0.0	0.0	1.1869553327560425	0.0	0.0	1.5102969408035278	0.0	1.3220033645629883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0287940502166748	0.0	0.0	0.0	0.0	0.0	0.0	1.2173157930374146	0.0	0.0	0.0	0.0	1.1836352348327637	0.0	0.0	0.0	1.6809582710266113	0.0	0.0	1.7071501016616821	0.0	0.0	1.8437223434448242	0.0	1.210698127746582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0644402503967285	0.0	0.0	0.0	0.0	0.0	0.0	1.0567193031311035	0.0	0.0	0.0	0.0	1.5968493223190308	0.0	0.0	0.0	1.6541054248809814	0.0	0.0	1.2994520664215088	0.0	0.0	1.4760892391204834	0.0	1.358270525932312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0163530111312866	0.0	0.0	0.0	0.0	0.0	0.0	1.024470567703247	0.0	0.0	0.0	0.0	1.0333369970321655	0.0	0.0	0.0	1.0608794689178467	0.0	0.0	1.0475798845291138	0.0	0.0	1.0445724725723267	0.0	1.0473413467407227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1097524166107178	0.0	0.0	0.0	0.0	0.0	0.0	1.3096131086349487	0.0	0.0	0.0	0.0	1.183475375175476	0.0	0.0	0.0	1.754274606704712	0.0	0.0	1.4567967653274536	0.0	0.0	1.504820704460144	0.0	1.1394219398498535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
